city_departure,city_arrival,flight_no,scheduled_departure,scheduled_arrival,model,avg_amount
Москва,Санкт-Петербург,PG0318,2016-09-25 11:00:00+00:00,2016-09-25 12:20:00+00:00,Boeing 737-300,11803.305785123967
Москва,Санкт-Петербург,PG0318,2016-09-26 11:00:00+00:00,2016-09-26 12:20:00+00:00,Boeing 737-300,11448.979591836735
Москва,Санкт-Петербург,PG0318,2016-09-27 11:00:00+00:00,2016-09-27 12:20:00+00:00,Boeing 737-300,11845.762711864407
Москва,Санкт-Петербург,PG0318,2016-09-28 11:00:00+00:00,2016-09-28 12:20:00+00:00,Boeing 737-300,11519.811320754717
Москва,Санкт-Петербург,PG0318,2016-09-29 11:00:00+00:00,2016-09-29 12:20:00+00:00,Boeing 737-300,11526.356589147287
Москва,Санкт-Петербург,PG0318,2016-09-30 11:00:00+00:00,2016-09-30 12:20:00+00:00,Boeing 737-300,11553.543307086614
Москва,Санкт-Петербург,PG0318,2016-10-01 11:00:00+00:00,2016-10-01 12:20:00+00:00,Boeing 737-300,11679.069767441860
Москва,Санкт-Петербург,PG0318,2016-10-02 11:00:00+00:00,2016-10-02 12:20:00+00:00,Boeing 737-300,11390.350877192982
Москва,Санкт-Петербург,PG0318,2016-10-03 11:00:00+00:00,2016-10-03 12:20:00+00:00,Boeing 737-300,11723.809523809524
Москва,Санкт-Петербург,PG0318,2016-10-04 11:00:00+00:00,2016-10-04 12:20:00+00:00,Boeing 737-300,11797.297297297297
Москва,Санкт-Петербург,PG0318,2016-10-05 11:00:00+00:00,2016-10-05 12:20:00+00:00,Boeing 737-300,11679.069767441860
Москва,Санкт-Петербург,PG0318,2016-10-06 11:00:00+00:00,2016-10-06 12:20:00+00:00,Boeing 737-300,11526.356589147287
Москва,Санкт-Петербург,PG0318,2016-10-07 11:00:00+00:00,2016-10-07 12:20:00+00:00,Boeing 737-300,11679.069767441860
Москва,Санкт-Петербург,PG0318,2016-10-08 11:00:00+00:00,2016-10-08 12:20:00+00:00,Boeing 737-300,11994.545454545455
Москва,Санкт-Петербург,PG0318,2016-10-09 11:00:00+00:00,2016-10-09 12:20:00+00:00,Boeing 737-300,11700.787401574803
Москва,Санкт-Петербург,PG0318,2016-10-10 11:00:00+00:00,2016-10-10 12:20:00+00:00,Boeing 737-300,11539.843750000000
Москва,Санкт-Петербург,PG0318,2016-10-11 11:00:00+00:00,2016-10-11 12:20:00+00:00,Boeing 737-300,11845.762711864407
Москва,Санкт-Петербург,PG0318,2016-10-12 11:00:00+00:00,2016-10-12 12:20:00+00:00,Boeing 737-300,11679.069767441860
Москва,Санкт-Петербург,PG0318,2016-10-13 11:00:00+00:00,2016-10-13 12:20:00+00:00,Boeing 737-300,11693.750000000000
Москва,Санкт-Петербург,PG0318,2016-10-14 11:00:00+00:00,2016-10-14 12:20:00+00:00,Boeing 737-300,11779.464285714286
Москва,Санкт-Петербург,PG0318,2016-10-15 11:00:00+00:00,2016-10-15 12:20:00+00:00,Boeing 737-300,11719.130434782609
Москва,Санкт-Петербург,PG0318,2016-10-16 11:00:00+00:00,2016-10-16 12:20:00+00:00,Boeing 737-300,11617.213114754098
Москва,Санкт-Петербург,PG0318,2016-10-17 11:00:00+00:00,2016-10-17 12:20:00+00:00,Boeing 737-300,11945.132743362832
Москва,Санкт-Петербург,PG0318,2016-10-18 11:00:00+00:00,2016-10-18 12:20:00+00:00,Boeing 737-300,11872.413793103448
Москва,Санкт-Петербург,PG0318,2016-10-19 11:00:00+00:00,2016-10-19 12:20:00+00:00,Boeing 737-300,11719.827586206897
Москва,Санкт-Петербург,PG0318,2016-10-20 11:00:00+00:00,2016-10-20 12:20:00+00:00,Boeing 737-300,11399.122807017544
Москва,Санкт-Петербург,PG0318,2016-10-21 11:00:00+00:00,2016-10-21 12:20:00+00:00,Boeing 737-300,11723.809523809524
Москва,Санкт-Петербург,PG0318,2016-10-22 11:00:00+00:00,2016-10-22 12:20:00+00:00,Boeing 737-300,11679.069767441860
Москва,Санкт-Петербург,PG0318,2016-10-23 11:00:00+00:00,2016-10-23 12:20:00+00:00,Boeing 737-300,11754.838709677419
Москва,Санкт-Петербург,PG0318,2016-10-24 11:00:00+00:00,2016-10-24 12:20:00+00:00,Boeing 737-300,11770.731707317073
Москва,Санкт-Петербург,PG0318,2016-10-25 11:00:00+00:00,2016-10-25 12:20:00+00:00,Boeing 737-300,11723.809523809524
Москва,Санкт-Петербург,PG0318,2016-10-26 11:00:00+00:00,2016-10-26 12:20:00+00:00,Boeing 737-300,11723.809523809524
Москва,Санкт-Петербург,PG0318,2016-10-27 11:00:00+00:00,2016-10-27 12:20:00+00:00,Boeing 737-300,11746.774193548387
Москва,Санкт-Петербург,PG0318,2016-10-28 11:00:00+00:00,2016-10-28 12:20:00+00:00,Boeing 737-300,11693.750000000000
Москва,Санкт-Петербург,PG0318,2016-10-29 11:00:00+00:00,2016-10-29 12:20:00+00:00,Boeing 737-300,11694.871794871795
Москва,Санкт-Петербург,PG0318,2016-10-30 11:00:00+00:00,2016-10-30 12:20:00+00:00,Boeing 737-300,11679.069767441860
Москва,Санкт-Петербург,PG0318,2016-10-31 11:00:00+00:00,2016-10-31 12:20:00+00:00,Boeing 737-300,11581.600000000000
Москва,Санкт-Петербург,PG0318,2016-11-01 11:00:00+00:00,2016-11-01 12:20:00+00:00,Boeing 737-300,11283.157894736842
Москва,Санкт-Петербург,PG0318,2016-11-02 11:00:00+00:00,2016-11-02 12:20:00+00:00,Boeing 737-300,10776.415094339623
Москва,Санкт-Петербург,PG0318,2016-11-03 11:00:00+00:00,2016-11-03 12:20:00+00:00,Boeing 737-300,10755.384615384615
Москва,Санкт-Петербург,PG0318,2016-11-04 11:00:00+00:00,2016-11-04 12:20:00+00:00,Boeing 737-300,11097.468354430380
Москва,Санкт-Петербург,PG0318,2016-11-05 11:00:00+00:00,2016-11-05 12:20:00+00:00,Boeing 737-300,11891.228070175439
Москва,Санкт-Петербург,PG0318,2016-11-06 11:00:00+00:00,2016-11-06 12:20:00+00:00,Boeing 737-300,12062.962962962963
Москва,Санкт-Петербург,PG0318,2016-11-07 11:00:00+00:00,2016-11-07 12:20:00+00:00,Boeing 737-300,12413.043478260870
Москва,Санкт-Петербург,PG0318,2016-11-08 11:00:00+00:00,2016-11-08 12:20:00+00:00,Boeing 737-300,10628.000000000000
Москва,Санкт-Петербург,PG0318,2016-11-09 11:00:00+00:00,2016-11-09 12:20:00+00:00,Boeing 737-300,12341.935483870968
Москва,Санкт-Петербург,PG0318,2016-11-10 11:00:00+00:00,2016-11-10 12:20:00+00:00,Boeing 737-300,14975.000000000000
Москва,Санкт-Петербург,PG0318,2016-11-11 11:00:00+00:00,2016-11-11 12:20:00+00:00,Boeing 737-300,9800.0000000000000000
Москва,Санкт-Петербург,PG0319,2016-09-14 04:25:00+00:00,2016-09-14 06:45:00+00:00,Sukhoi SuperJet-100,22217.948717948718
Москва,Санкт-Петербург,PG0319,2016-09-15 04:25:00+00:00,2016-09-15 06:45:00+00:00,Sukhoi SuperJet-100,21310.000000000000
Москва,Санкт-Петербург,PG0319,2016-09-16 04:25:00+00:00,2016-09-16 06:45:00+00:00,Sukhoi SuperJet-100,21513.513513513514
Москва,Санкт-Петербург,PG0319,2016-09-17 04:25:00+00:00,2016-09-17 06:45:00+00:00,Sukhoi SuperJet-100,23324.324324324324
Москва,Санкт-Петербург,PG0319,2016-09-18 04:25:00+00:00,2016-09-18 06:45:00+00:00,Sukhoi SuperJet-100,22171.794871794872
Москва,Санкт-Петербург,PG0319,2016-09-19 04:25:00+00:00,2016-09-19 06:45:00+00:00,Sukhoi SuperJet-100,23324.324324324324
Москва,Санкт-Петербург,PG0319,2016-09-20 04:25:00+00:00,2016-09-20 06:45:00+00:00,Sukhoi SuperJet-100,24409.523809523810
Москва,Санкт-Петербург,PG0319,2016-09-21 04:25:00+00:00,2016-09-21 06:45:00+00:00,Sukhoi SuperJet-100,20170.454545454545
Москва,Санкт-Петербург,PG0319,2016-09-22 04:25:00+00:00,2016-09-22 06:45:00+00:00,Sukhoi SuperJet-100,21682.222222222222
Москва,Санкт-Петербург,PG0319,2016-09-23 04:25:00+00:00,2016-09-23 06:45:00+00:00,Sukhoi SuperJet-100,21872.000000000000
Москва,Санкт-Петербург,PG0319,2016-09-24 04:25:00+00:00,2016-09-24 06:45:00+00:00,Sukhoi SuperJet-100,21966.666666666667
Москва,Санкт-Петербург,PG0319,2016-09-25 04:25:00+00:00,2016-09-25 06:45:00+00:00,Sukhoi SuperJet-100,23232.758620689655
Москва,Санкт-Петербург,PG0319,2016-09-26 04:25:00+00:00,2016-09-26 06:45:00+00:00,Sukhoi SuperJet-100,22259.016393442623
Москва,Санкт-Петербург,PG0319,2016-09-27 04:25:00+00:00,2016-09-27 06:45:00+00:00,Sukhoi SuperJet-100,23141.538461538462
Москва,Санкт-Петербург,PG0319,2016-09-28 04:25:00+00:00,2016-09-28 06:45:00+00:00,Sukhoi SuperJet-100,22153.125000000000
Москва,Санкт-Петербург,PG0319,2016-09-29 04:25:00+00:00,2016-09-29 06:45:00+00:00,Sukhoi SuperJet-100,23236.842105263158
Москва,Санкт-Петербург,PG0319,2016-09-30 04:25:00+00:00,2016-09-30 06:45:00+00:00,Sukhoi SuperJet-100,21704.225352112676
Москва,Санкт-Петербург,PG0319,2016-10-01 04:25:00+00:00,2016-10-01 06:45:00+00:00,Sukhoi SuperJet-100,24026.000000000000
Москва,Санкт-Петербург,PG0319,2016-10-02 04:25:00+00:00,2016-10-02 06:45:00+00:00,Sukhoi SuperJet-100,22508.474576271186
Москва,Санкт-Петербург,PG0319,2016-10-03 04:25:00+00:00,2016-10-03 06:45:00+00:00,Sukhoi SuperJet-100,21368.656716417910
Москва,Санкт-Петербург,PG0319,2016-10-04 04:25:00+00:00,2016-10-04 06:45:00+00:00,Sukhoi SuperJet-100,22298.529411764706
Москва,Санкт-Петербург,PG0319,2016-10-05 04:25:00+00:00,2016-10-05 06:45:00+00:00,Sukhoi SuperJet-100,22242.592592592593
Москва,Санкт-Петербург,PG0319,2016-10-06 04:25:00+00:00,2016-10-06 06:45:00+00:00,Sukhoi SuperJet-100,21437.333333333333
Москва,Санкт-Петербург,PG0319,2016-10-07 04:25:00+00:00,2016-10-07 06:45:00+00:00,Sukhoi SuperJet-100,22531.034482758621
Москва,Санкт-Петербург,PG0319,2016-10-08 04:25:00+00:00,2016-10-08 06:45:00+00:00,Sukhoi SuperJet-100,22125.000000000000
Москва,Санкт-Петербург,PG0319,2016-10-09 04:25:00+00:00,2016-10-09 06:45:00+00:00,Sukhoi SuperJet-100,23409.677419354839
Москва,Санкт-Петербург,PG0319,2016-10-10 04:25:00+00:00,2016-10-10 06:45:00+00:00,Sukhoi SuperJet-100,21190.000000000000
Москва,Санкт-Петербург,PG0319,2016-10-11 04:25:00+00:00,2016-10-11 06:45:00+00:00,Sukhoi SuperJet-100,22585.964912280702
Москва,Санкт-Петербург,PG0319,2016-10-12 04:25:00+00:00,2016-10-12 06:45:00+00:00,Sukhoi SuperJet-100,22926.229508196721
Москва,Санкт-Петербург,PG0319,2016-10-13 04:25:00+00:00,2016-10-13 06:45:00+00:00,Sukhoi SuperJet-100,22209.259259259259
Москва,Санкт-Петербург,PG0319,2016-10-14 04:25:00+00:00,2016-10-14 06:45:00+00:00,Sukhoi SuperJet-100,20874.545454545455
Москва,Санкт-Петербург,PG0319,2016-10-15 04:25:00+00:00,2016-10-15 06:45:00+00:00,Sukhoi SuperJet-100,22720.000000000000
Москва,Санкт-Петербург,PG0319,2016-10-16 04:25:00+00:00,2016-10-16 06:45:00+00:00,Sukhoi SuperJet-100,22543.076923076923
Москва,Санкт-Петербург,PG0319,2016-10-17 04:25:00+00:00,2016-10-17 06:45:00+00:00,Sukhoi SuperJet-100,22347.540983606557
Москва,Санкт-Петербург,PG0319,2016-10-18 04:25:00+00:00,2016-10-18 06:45:00+00:00,Sukhoi SuperJet-100,22000.000000000000
Москва,Санкт-Петербург,PG0319,2016-10-19 04:25:00+00:00,2016-10-19 06:45:00+00:00,Sukhoi SuperJet-100,23369.642857142857
Москва,Санкт-Петербург,PG0319,2016-10-20 04:25:00+00:00,2016-10-20 06:45:00+00:00,Sukhoi SuperJet-100,22598.461538461538
Москва,Санкт-Петербург,PG0319,2016-10-21 04:25:00+00:00,2016-10-21 06:45:00+00:00,Sukhoi SuperJet-100,21250.847457627119
Москва,Санкт-Петербург,PG0319,2016-10-22 04:25:00+00:00,2016-10-22 06:45:00+00:00,Sukhoi SuperJet-100,22617.543859649123
Москва,Санкт-Петербург,PG0319,2016-10-23 04:25:00+00:00,2016-10-23 06:45:00+00:00,Sukhoi SuperJet-100,22785.714285714286
Москва,Санкт-Петербург,PG0319,2016-10-24 04:25:00+00:00,2016-10-24 06:45:00+00:00,Sukhoi SuperJet-100,20003.278688524590
Москва,Санкт-Петербург,PG0319,2016-10-25 04:25:00+00:00,2016-10-25 06:45:00+00:00,Sukhoi SuperJet-100,22125.454545454545
Москва,Санкт-Петербург,PG0319,2016-10-26 04:25:00+00:00,2016-10-26 06:45:00+00:00,Sukhoi SuperJet-100,22686.000000000000
Москва,Санкт-Петербург,PG0319,2016-10-27 04:25:00+00:00,2016-10-27 06:45:00+00:00,Sukhoi SuperJet-100,22212.903225806452
Москва,Санкт-Петербург,PG0319,2016-10-28 04:25:00+00:00,2016-10-28 06:45:00+00:00,Sukhoi SuperJet-100,21888.095238095238
Москва,Санкт-Петербург,PG0319,2016-10-29 04:25:00+00:00,2016-10-29 06:45:00+00:00,Sukhoi SuperJet-100,21995.918367346939
Москва,Санкт-Петербург,PG0319,2016-10-30 04:25:00+00:00,2016-10-30 06:45:00+00:00,Sukhoi SuperJet-100,21310.000000000000
Москва,Санкт-Петербург,PG0319,2016-10-31 04:25:00+00:00,2016-10-31 06:45:00+00:00,Sukhoi SuperJet-100,25594.444444444444
Москва,Санкт-Петербург,PG0319,2016-11-01 04:25:00+00:00,2016-11-01 06:45:00+00:00,Sukhoi SuperJet-100,23543.333333333333
Москва,Санкт-Петербург,PG0319,2016-11-02 04:25:00+00:00,2016-11-02 06:45:00+00:00,Sukhoi SuperJet-100,24965.517241379310
Москва,Санкт-Петербург,PG0319,2016-11-03 04:25:00+00:00,2016-11-03 06:45:00+00:00,Sukhoi SuperJet-100,20640.000000000000
Москва,Санкт-Петербург,PG0319,2016-11-04 04:25:00+00:00,2016-11-04 06:45:00+00:00,Sukhoi SuperJet-100,24660.000000000000
Москва,Санкт-Петербург,PG0319,2016-11-05 04:25:00+00:00,2016-11-05 06:45:00+00:00,Sukhoi SuperJet-100,20121.428571428571
Москва,Санкт-Петербург,PG0319,2016-11-06 04:25:00+00:00,2016-11-06 06:45:00+00:00,Sukhoi SuperJet-100,20073.333333333333
Москва,Санкт-Петербург,PG0319,2016-11-07 04:25:00+00:00,2016-11-07 06:45:00+00:00,Sukhoi SuperJet-100,24840.000000000000
Москва,Санкт-Петербург,PG0319,2016-11-08 04:25:00+00:00,2016-11-08 06:45:00+00:00,Sukhoi SuperJet-100,21722.222222222222
Москва,Санкт-Петербург,PG0319,2016-11-09 04:25:00+00:00,2016-11-09 06:45:00+00:00,Sukhoi SuperJet-100,17600.000000000000
Москва,Санкт-Петербург,PG0319,2016-11-10 04:25:00+00:00,2016-11-10 06:45:00+00:00,Sukhoi SuperJet-100,17960.000000000000
Москва,Санкт-Петербург,PG0319,2016-11-11 04:25:00+00:00,2016-11-11 06:45:00+00:00,Sukhoi SuperJet-100,26425.000000000000
Москва,Санкт-Петербург,PG0319,2016-11-12 04:25:00+00:00,2016-11-12 06:45:00+00:00,Sukhoi SuperJet-100,17600.000000000000
Москва,Санкт-Петербург,PG0320,2016-09-13 09:55:00+00:00,2016-09-13 12:15:00+00:00,Sukhoi SuperJet-100,23169.230769230769
Москва,Санкт-Петербург,PG0320,2016-09-14 09:55:00+00:00,2016-09-14 12:15:00+00:00,Sukhoi SuperJet-100,19156.000000000000
Москва,Санкт-Петербург,PG0320,2016-09-15 09:55:00+00:00,2016-09-15 12:15:00+00:00,Sukhoi SuperJet-100,20568.000000000000
Москва,Санкт-Петербург,PG0320,2016-09-16 09:55:00+00:00,2016-09-16 12:15:00+00:00,Sukhoi SuperJet-100,21980.000000000000
Москва,Санкт-Петербург,PG0320,2016-09-17 09:55:00+00:00,2016-09-17 12:15:00+00:00,Sukhoi SuperJet-100,20013.333333333333
Москва,Санкт-Петербург,PG0320,2016-09-18 09:55:00+00:00,2016-09-18 12:15:00+00:00,Sukhoi SuperJet-100,21382.142857142857
Москва,Санкт-Петербург,PG0320,2016-09-19 09:55:00+00:00,2016-09-19 12:15:00+00:00,Sukhoi SuperJet-100,21911.764705882353
Москва,Санкт-Петербург,PG0320,2016-09-20 09:55:00+00:00,2016-09-20 12:15:00+00:00,Sukhoi SuperJet-100,22125.000000000000
Москва,Санкт-Петербург,PG0320,2016-09-21 09:55:00+00:00,2016-09-21 12:15:00+00:00,Sukhoi SuperJet-100,24700.000000000000
Москва,Санкт-Петербург,PG0320,2016-09-22 09:55:00+00:00,2016-09-22 12:15:00+00:00,Sukhoi SuperJet-100,23338.636363636364
Москва,Санкт-Петербург,PG0320,2016-09-23 09:55:00+00:00,2016-09-23 12:15:00+00:00,Sukhoi SuperJet-100,21858.823529411765
Москва,Санкт-Петербург,PG0320,2016-09-24 09:55:00+00:00,2016-09-24 12:15:00+00:00,Sukhoi SuperJet-100,23169.230769230769
Москва,Санкт-Петербург,PG0320,2016-09-25 09:55:00+00:00,2016-09-25 12:15:00+00:00,Sukhoi SuperJet-100,20232.727272727273
Москва,Санкт-Петербург,PG0320,2016-09-26 09:55:00+00:00,2016-09-26 12:15:00+00:00,Sukhoi SuperJet-100,20822.807017543860
Москва,Санкт-Петербург,PG0320,2016-09-27 09:55:00+00:00,2016-09-27 12:15:00+00:00,Sukhoi SuperJet-100,20895.522388059701
Москва,Санкт-Петербург,PG0320,2016-09-28 09:55:00+00:00,2016-09-28 12:15:00+00:00,Sukhoi SuperJet-100,21220.338983050847
Москва,Санкт-Петербург,PG0320,2016-09-29 09:55:00+00:00,2016-09-29 12:15:00+00:00,Sukhoi SuperJet-100,20902.597402597403
Москва,Санкт-Петербург,PG0320,2016-09-30 09:55:00+00:00,2016-09-30 12:15:00+00:00,Sukhoi SuperJet-100,22617.543859649123
Москва,Санкт-Петербург,PG0320,2016-10-01 09:55:00+00:00,2016-10-01 12:15:00+00:00,Sukhoi SuperJet-100,21711.428571428571
Москва,Санкт-Петербург,PG0320,2016-10-02 09:55:00+00:00,2016-10-02 12:15:00+00:00,Sukhoi SuperJet-100,21201.960784313725
Москва,Санкт-Петербург,PG0320,2016-10-03 09:55:00+00:00,2016-10-03 12:15:00+00:00,Sukhoi SuperJet-100,21953.448275862069
Москва,Санкт-Петербург,PG0320,2016-10-04 09:55:00+00:00,2016-10-04 12:15:00+00:00,Sukhoi SuperJet-100,22096.875000000000
Москва,Санкт-Петербург,PG0320,2016-10-05 09:55:00+00:00,2016-10-05 12:15:00+00:00,Sukhoi SuperJet-100,21516.363636363636
Москва,Санкт-Петербург,PG0320,2016-10-06 09:55:00+00:00,2016-10-06 12:15:00+00:00,Sukhoi SuperJet-100,21484.615384615385
Москва,Санкт-Петербург,PG0320,2016-10-07 09:55:00+00:00,2016-10-07 12:15:00+00:00,Sukhoi SuperJet-100,22896.721311475410
Москва,Санкт-Петербург,PG0320,2016-10-08 09:55:00+00:00,2016-10-08 12:15:00+00:00,Sukhoi SuperJet-100,21742.307692307692
Москва,Санкт-Петербург,PG0320,2016-10-09 09:55:00+00:00,2016-10-09 12:15:00+00:00,Sukhoi SuperJet-100,21607.936507936508
Москва,Санкт-Петербург,PG0320,2016-10-10 09:55:00+00:00,2016-10-10 12:15:00+00:00,Sukhoi SuperJet-100,21098.076923076923
Москва,Санкт-Петербург,PG0320,2016-10-11 09:55:00+00:00,2016-10-11 12:15:00+00:00,Sukhoi SuperJet-100,21798.360655737705
Москва,Санкт-Петербург,PG0320,2016-10-12 09:55:00+00:00,2016-10-12 12:15:00+00:00,Sukhoi SuperJet-100,21664.150943396226
Москва,Санкт-Петербург,PG0320,2016-10-13 09:55:00+00:00,2016-10-13 12:15:00+00:00,Sukhoi SuperJet-100,23357.971014492754
Москва,Санкт-Петербург,PG0320,2016-10-14 09:55:00+00:00,2016-10-14 12:15:00+00:00,Sukhoi SuperJet-100,23475.409836065574
Москва,Санкт-Петербург,PG0320,2016-10-15 09:55:00+00:00,2016-10-15 12:15:00+00:00,Sukhoi SuperJet-100,21643.548387096774
Москва,Санкт-Петербург,PG0320,2016-10-16 09:55:00+00:00,2016-10-16 12:15:00+00:00,Sukhoi SuperJet-100,21190.163934426230
Москва,Санкт-Петербург,PG0320,2016-10-17 09:55:00+00:00,2016-10-17 12:15:00+00:00,Sukhoi SuperJet-100,23207.843137254902
Москва,Санкт-Петербург,PG0320,2016-10-18 09:55:00+00:00,2016-10-18 12:15:00+00:00,Sukhoi SuperJet-100,23380.645161290323
Москва,Санкт-Петербург,PG0320,2016-10-19 09:55:00+00:00,2016-10-19 12:15:00+00:00,Sukhoi SuperJet-100,22620.312500000000
Москва,Санкт-Петербург,PG0320,2016-10-20 09:55:00+00:00,2016-10-20 12:15:00+00:00,Sukhoi SuperJet-100,20901.851851851852
Москва,Санкт-Петербург,PG0320,2016-10-21 09:55:00+00:00,2016-10-21 12:15:00+00:00,Sukhoi SuperJet-100,22416.949152542373
Москва,Санкт-Петербург,PG0320,2016-10-22 09:55:00+00:00,2016-10-22 12:15:00+00:00,Sukhoi SuperJet-100,21597.222222222222
Москва,Санкт-Петербург,PG0320,2016-10-23 09:55:00+00:00,2016-10-23 12:15:00+00:00,Sukhoi SuperJet-100,21554.347826086957
Москва,Санкт-Петербург,PG0320,2016-10-24 09:55:00+00:00,2016-10-24 12:15:00+00:00,Sukhoi SuperJet-100,22083.076923076923
Москва,Санкт-Петербург,PG0320,2016-10-25 09:55:00+00:00,2016-10-25 12:15:00+00:00,Sukhoi SuperJet-100,22032.653061224490
Москва,Санкт-Петербург,PG0320,2016-10-26 09:55:00+00:00,2016-10-26 12:15:00+00:00,Sukhoi SuperJet-100,22955.000000000000
Москва,Санкт-Петербург,PG0320,2016-10-27 09:55:00+00:00,2016-10-27 12:15:00+00:00,Sukhoi SuperJet-100,24436.170212765957
Москва,Санкт-Петербург,PG0320,2016-10-28 09:55:00+00:00,2016-10-28 12:15:00+00:00,Sukhoi SuperJet-100,21622.222222222222
Москва,Санкт-Петербург,PG0320,2016-10-29 09:55:00+00:00,2016-10-29 12:15:00+00:00,Sukhoi SuperJet-100,21311.864406779661
Москва,Санкт-Петербург,PG0320,2016-10-30 09:55:00+00:00,2016-10-30 12:15:00+00:00,Sukhoi SuperJet-100,20641.666666666667
Москва,Санкт-Петербург,PG0320,2016-10-31 09:55:00+00:00,2016-10-31 12:15:00+00:00,Sukhoi SuperJet-100,20315.384615384615
Москва,Санкт-Петербург,PG0320,2016-11-01 09:55:00+00:00,2016-11-01 12:15:00+00:00,Sukhoi SuperJet-100,21090.476190476190
Москва,Санкт-Петербург,PG0320,2016-11-02 09:55:00+00:00,2016-11-02 12:15:00+00:00,Sukhoi SuperJet-100,23228.125000000000
Москва,Санкт-Петербург,PG0320,2016-11-03 09:55:00+00:00,2016-11-03 12:15:00+00:00,Sukhoi SuperJet-100,20481.578947368421
Москва,Санкт-Петербург,PG0320,2016-11-04 09:55:00+00:00,2016-11-04 12:15:00+00:00,Sukhoi SuperJet-100,19457.894736842105
Москва,Санкт-Петербург,PG0320,2016-11-05 09:55:00+00:00,2016-11-05 12:15:00+00:00,Sukhoi SuperJet-100,22125.000000000000
Москва,Санкт-Петербург,PG0320,2016-11-06 09:55:00+00:00,2016-11-06 12:15:00+00:00,Sukhoi SuperJet-100,20378.571428571429
Москва,Санкт-Петербург,PG0320,2016-11-07 09:55:00+00:00,2016-11-07 12:15:00+00:00,Sukhoi SuperJet-100,20453.846153846154
Москва,Санкт-Петербург,PG0320,2016-11-08 09:55:00+00:00,2016-11-08 12:15:00+00:00,Sukhoi SuperJet-100,26425.000000000000
Москва,Санкт-Петербург,PG0320,2016-11-09 09:55:00+00:00,2016-11-09 12:15:00+00:00,Sukhoi SuperJet-100,23483.333333333333
Москва,Санкт-Петербург,PG0320,2016-11-11 09:55:00+00:00,2016-11-11 12:15:00+00:00,Sukhoi SuperJet-100,23483.333333333333
Москва,Санкт-Петербург,PG0321,2016-09-15 03:40:00+00:00,2016-09-15 08:35:00+00:00,Boeing 737-300,35600.000000000000
Москва,Санкт-Петербург,PG0321,2016-09-19 03:40:00+00:00,2016-09-19 08:35:00+00:00,Boeing 737-300,35600.000000000000
Москва,Санкт-Петербург,PG0321,2016-09-22 03:40:00+00:00,2016-09-22 08:35:00+00:00,Boeing 737-300,42400.000000000000
Москва,Санкт-Петербург,PG0321,2016-09-26 03:40:00+00:00,2016-09-26 08:35:00+00:00,Boeing 737-300,35840.000000000000
Москва,Санкт-Петербург,PG0321,2016-09-29 03:40:00+00:00,2016-09-29 08:35:00+00:00,Boeing 737-300,35900.000000000000
Москва,Санкт-Петербург,PG0321,2016-10-03 03:40:00+00:00,2016-10-03 08:35:00+00:00,Boeing 737-300,36015.384615384615
Москва,Санкт-Петербург,PG0321,2016-10-06 03:40:00+00:00,2016-10-06 08:35:00+00:00,Boeing 737-300,44500.000000000000
Москва,Санкт-Петербург,PG0321,2016-10-10 03:40:00+00:00,2016-10-10 08:35:00+00:00,Boeing 737-300,43089.655172413793
Москва,Санкт-Петербург,PG0321,2016-10-13 03:40:00+00:00,2016-10-13 08:35:00+00:00,Boeing 737-300,43511.111111111111
Москва,Санкт-Петербург,PG0321,2016-10-17 03:40:00+00:00,2016-10-17 08:35:00+00:00,Boeing 737-300,42072.727272727273
Москва,Санкт-Петербург,PG0321,2016-10-20 03:40:00+00:00,2016-10-20 08:35:00+00:00,Boeing 737-300,45093.333333333333
Москва,Санкт-Петербург,PG0321,2016-10-24 03:40:00+00:00,2016-10-24 08:35:00+00:00,Boeing 737-300,44500.000000000000
Москва,Санкт-Петербург,PG0321,2016-10-27 03:40:00+00:00,2016-10-27 08:35:00+00:00,Boeing 737-300,35600.000000000000
Москва,Санкт-Петербург,PG0321,2016-10-31 03:40:00+00:00,2016-10-31 08:35:00+00:00,Boeing 737-300,38592.000000000000
Москва,Санкт-Петербург,PG0321,2016-11-03 03:40:00+00:00,2016-11-03 08:35:00+00:00,Boeing 737-300,36069.565217391304
Москва,Санкт-Петербург,PG0321,2016-11-07 03:40:00+00:00,2016-11-07 08:35:00+00:00,Boeing 737-300,42490.322580645161
Москва,Санкт-Петербург,PG0321,2016-11-10 03:40:00+00:00,2016-11-10 08:35:00+00:00,Boeing 737-300,47586.666666666667
Москва,Санкт-Петербург,PG0322,2016-09-16 06:30:00+00:00,2016-09-16 11:25:00+00:00,Boeing 737-300,43080.000000000000
Москва,Санкт-Петербург,PG0322,2016-09-19 06:30:00+00:00,2016-09-19 11:25:00+00:00,Boeing 737-300,47766.666666666667
Москва,Санкт-Петербург,PG0322,2016-09-23 06:30:00+00:00,2016-09-23 11:25:00+00:00,Boeing 737-300,35600.000000000000
Москва,Санкт-Петербург,PG0322,2016-09-26 06:30:00+00:00,2016-09-26 11:25:00+00:00,Boeing 737-300,43976.470588235294
Москва,Санкт-Петербург,PG0322,2016-09-30 06:30:00+00:00,2016-09-30 11:25:00+00:00,Boeing 737-300,38476.923076923077
Москва,Санкт-Петербург,PG0322,2016-10-03 06:30:00+00:00,2016-10-03 11:25:00+00:00,Boeing 737-300,40685.714285714286
